ATP Duba�,01/03/2017,2e tour,Daniil Medvedev,#62,Philipp Kohlschreiber,#34,4,4,,,,,6,6,,,,
ATP Duba�,01/03/2017,2e tour,Roger Federer,#2,Evgeny Donskoy,#88,6,6,6,,,,3,7,7,,,
ATP Duba�,01/03/2017,2e tour,Marius Copil,#86,Lucas Pouille,#22,1,4,,,,,6,6,,,,
ATP Duba�,01/03/2017,2e tour,Roberto Bautista,#13,Fernando Verdasco,#40,4,6,5,,,,6,3,7,,,
ATP Duba�,01/03/2017,2e tour,Daniel Evans,#106,Ga�l Monfils,#36,4,6,1,,,,6,3,6,,,
ATP Duba�,01/03/2017,2e tour,Tom� Berdych,#19,Robin Haase,#39,6,3,4,,,,3,6,6,,,
ATP Duba�,01/03/2017,2e tour,Marcel Granollers,#135,Damir D�umhur,#55,3,4,,,,,6,6,,,,
ATP Duba�,02/03/2017,Quart de finale,Andy Murray,#3,Philipp Kohlschreiber,#34,6,7,6,,,,7,6,1,,,
ATP Duba�,02/03/2017,Quart de finale,Evgeny Donskoy,#88,Lucas Pouille,#22,4,7,6,,,,6,5,7,,,
ATP Duba�,02/03/2017,Quart de finale,Fernando Verdasco,#40,Ga�l Monfils,#36,6,7,,,,,3,5,,,,
ATP Duba�,02/03/2017,Quart de finale,Robin Haase,#39,Damir D�umhur,#55,6,4,6,,,,2,6,4,,,
ATP Duba�,03/03/2017,Demi-finale,Andy Murray,#3,Lucas Pouille,#22,7,6,,,,,5,1,,,,
ATP Duba�,03/03/2017,Demi-finale,Fernando Verdasco,#40,Robin Haase,#39,7,5,6,,,,6,7,1,,,
ATP Duba�,04/03/2017,Finale,Andy Murray,#3,Fernando Verdasco,#40,6,6,,,,,3,2,,,,
ATP Sao Paulo,27/02/2017,1er tour,Pablo Carre�o,#10,,,,,,,,,,,,,,
ATP Sao Paulo,28/02/2017,1er tour,Horacio Zeballos,#65,Jo�o Souza,#217,2,6,,,,,6,7,,,,
ATP Sao Paulo,28/02/2017,1er tour,Rog�rio Dutra Silva,#73,Alessandro Giannessi,#132,4,3,,,,,6,6,,,,
ATP Sao Paulo,28/02/2017,1er tour,Marco Cecchinato,#103,Fabio Fognini,#29,4,6,,,,,6,7,,,,
ATP Sao Paulo,27/02/2017,1er tour,Pablo Cuevas,#33,,,,,,,,,,,,,,
ATP Sao Paulo,28/02/2017,1er tour,Facundo Bagnis,#110,Du�an Lajovic,#80,6,7,,,,,2,5,,,,
ATP Sao Paulo,28/02/2017,1er tour,Gerald Melzer,#133,V�ctor Estrella,#79,6,7,,,,,2,6,,,,
ATP Sao Paulo,01/03/2017,1er tour,Thomaz Bellucci,#76,Diego Schwartzman,#28,2,0,,,,,6,6,,,,
ATP Sao Paulo,28/02/2017,1er tour,Federico Delbonis,#66,Jozef Koval�k,#168,6,7,,,,,4,6,,,,
ATP Sao Paulo,28/02/2017,1er tour,Akira Santillan,#163,Casper Ruud,#139,4,4,,,,,6,6,,,,
ATP Sao Paulo,27/02/2017,1er tour,I�igo Cervantes,#216,Renzo Olivo,#115,6,4,,,,,7,6,,,,
ATP Sao Paulo,27/02/2017,1er tour,Jo�o Sousa,#57,,,,,,,,,,,,,,
ATP Sao Paulo,28/02/2017,1er tour,Carlos Berlocq,#98,Thiago Monteiro,#114,4,6,6,,,,6,4,4,,,
ATP Sao Paulo,27/02/2017,1er tour,Guido Pella,#71,Guilherme Clezar,#241,6,6,,,,,2,3,,,,
ATP Sao Paulo,27/02/2017,1er tour,Gast�o Elias,#147,Orlando Luz,#10000,6,7,,,,,2,5,,,,
ATP Sao Paulo,27/02/2017,1er tour,Albert Ramos,#25,,,,,,,,,,,,,,
ATP Sao Paulo,02/03/2017,2e tour,Pablo Carre�o,#10,Jo�o Souza,#217,6,6,,,,,4,2,,,,
ATP Sao Paulo,02/03/2017,2e tour,Alessandro Giannessi,#132,Fabio Fognini,#29,6,6,,,,,7,7,,,,
ATP Sao Paulo,02/03/2017,2e tour,Pablo Cuevas,#33,Facundo Bagnis,#110,6,6,,,,,2,2,,,,
ATP Sao Paulo,02/03/2017,2e tour,Gerald Melzer,#133,Diego Schwartzman,#28,2,2,,,,,6,6,,,,
ATP Sao Paulo,01/03/2017,2e tour,Federico Delbonis,#66,Casper Ruud,#139,7,6,,,,,5,3,,,,
ATP Sao Paulo,01/03/2017,2e tour,Renzo Olivo,#115,Jo�o Sousa,#57,2,4,,,,,6,6,,,,
ATP Sao Paulo,01/03/2017,2e tour,Carlos Berlocq,#98,Guido Pella,#71,5,3,,,,,7,6,,,,
ATP Sao Paulo,02/03/2017,2e tour,Gast�o Elias,#147,Albert Ramos,#25,4,6,,,,,6,7,,,,
ATP Sao Paulo,03/03/2017,Quart de finale,Pablo Carre�o,#10,Fabio Fognini,#29,6,7,,,,,0,6,,,,
ATP Sao Paulo,03/03/2017,Quart de finale,Pablo Cuevas,#33,Diego Schwartzman,#28,5,6,6,,,,7,4,4,,,
ATP Sao Paulo,03/03/2017,Quart de finale,Federico Delbonis,#66,Jo�o Sousa,#57,3,1,,,,,6,6,,,,
ATP Sao Paulo,03/03/2017,Quart de finale,Guido Pella,#71,Albert Ramos,#25,4,6,4,,,,6,3,6,,,
ATP Sao Paulo,04/03/2017,Demi-finale,Pablo Carre�o,#10,Pablo Cuevas,#33,3,6,,,,,6,7,,,,
ATP Sao Paulo,04/03/2017,Demi-finale,Jo�o Sousa,#57,Albert Ramos,#25,7,5,2,,,,6,7,6,,,
ATP Sao Paulo,06/03/2017,Finale,Pablo Cuevas,#33,Albert Ramos,#25,6,6,6,,,,7,4,4,,,
Masters Indian Wells,09/03/2017,1er tour,Andy Murray,#3,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Vasek Pospisil,#81,Yen-Hsun Lu,#61,6,6,6,,,,7,4,3,,,
Masters Indian Wells,09/03/2017,1er tour,Du�an Lajovic,#80,Frances Tiafoe,#72,6,6,,,,,3,3,,,,
Masters Indian Wells,09/03/2017,1er tour,Feliciano L�pez,#35,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Pablo Carre�o,#10,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Peter Gojowczyk,#95,Reilly Opelka,#179,6,3,6,,,,4,6,1,,,
Masters Indian Wells,09/03/2017,1er tour,Juan M�naco,#10000,Adrian Mannarino,#31,3,7,1,,,,6,6,6,,,
Masters Indian Wells,09/03/2017,1er tour,Roberto Bautista,#13,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,David Goffin,#12,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Tommy Robredo,#150,Karen Khachanov,#32,1,5,,,,,6,7,,,,
Masters Indian Wells,10/03/2017,1er tour,Damir D�umhur,#55,Ryan Harrison,#50,6,3,7,,,,4,6,5,,,
Masters Indian Wells,09/03/2017,1er tour,Albert Ramos,#25,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Pablo Cuevas,#33,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Martin Kli�an,#143,Thiago Monteiro,#114,7,6,,,,,6,3,,,,
Masters Indian Wells,09/03/2017,1er tour,Fabio Fognini,#29,Konstantin Kravchuk,#166,0,7,6,,,,6,5,4,,,
Masters Indian Wells,09/03/2017,1er tour,Jo-Wilfried Tsonga,#18,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Stan Wawrinka,#8,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Robin Haase,#39,Paolo Lorenzi,#38,4,3,,,,,6,6,,,,
Masters Indian Wells,10/03/2017,1er tour,Alexandr Dolgopolov,#52,Viktor Troicki,#47,6,6,,,,,1,4,,,,
Masters Indian Wells,09/03/2017,1er tour,Philipp Kohlschreiber,#34,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Ivo Karlovic,#48,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Yoshihito Nishioka,#124,Elias Ymer,#200,6,6,,,,,4,1,,,,
Masters Indian Wells,09/03/2017,1er tour,Bjorn Fratangelo,#118,Bernard Tomic,#146,6,6,,,,,2,2,,,,
Masters Indian Wells,09/03/2017,1er tour,Tom� Berdych,#19,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Ga�l Monfils,#36,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Nikoloz Basilashvili,#64,Darian King,#159,5,5,,,,,7,7,,,,
Masters Indian Wells,09/03/2017,1er tour,Jordan Thompson,#69,Mikhail Kukushkin,#78,6,1,0,,,A,1,6,3,,,
Masters Indian Wells,09/03/2017,1er tour,John Isner,#17,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Mischa Zverev,#27,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Jo�o Sousa,#57,Diego Schwartzman,#28,4,6,6,,,,6,3,4,,,
Masters Indian Wells,09/03/2017,1er tour,Radu Albot,#108,J�r�my Chardy,#83,6,2,,,,,7,6,,,,
Masters Indian Wells,09/03/2017,1er tour,Dominic Thiem,#7,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Marin Cilic,#5,,,,,,,,,,,,,,
Masters Indian Wells,10/03/2017,1er tour,Beno�t Paire,#41,Taylor Fritz,#93,3,2,,,,,6,6,,,,
Masters Indian Wells,10/03/2017,1er tour,Nicolas Mahut,#107,Malek Jaziri,#74,3,2,,,,,6,6,,,,
Masters Indian Wells,09/03/2017,1er tour,Marcel Granollers,#135,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Jack Sock,#21,,,,,,,,,,,,,,
Masters Indian Wells,10/03/2017,1er tour,Henri Laaksonen,#113,Borna Coric,#56,3,6,6,,,,6,4,2,,,
Masters Indian Wells,10/03/2017,1er tour,Daniil Medvedev,#62,Mikhail Youzhny,#112,4,4,,,,,6,6,,,,
Masters Indian Wells,09/03/2017,1er tour,Grigor Dimitrov,#9,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Lucas Pouille,#22,,,,,,,,,,,,,,
Masters Indian Wells,10/03/2017,1er tour,Santiago Giraldo,#130,Jan-Lennard Struff,#54,3,4,,,,,6,6,,,,
Masters Indian Wells,10/03/2017,1er tour,Donald Young,#60,Stefan Kozlov,#144,7,7,,,,,5,6,,,,
Masters Indian Wells,09/03/2017,1er tour,Sam Querrey,#16,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Gilles Muller,#23,,,,,,,,,,,,,,
Masters Indian Wells,10/03/2017,1er tour,Renzo Olivo,#115,Jir� Vesel�,#59,4,6,1,,,,6,2,6,,,
Masters Indian Wells,10/03/2017,1er tour,Dustin Brown,#123,Daniel Evans,#106,1,1,,,,,6,6,,,,
Masters Indian Wells,09/03/2017,1er tour,Kei Nishikori,#14,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Rafael Nadal,#1,,,,,,,,,,,,,,
Masters Indian Wells,10/03/2017,1er tour,Guillermo Garc�a-L�pez,#102,Guido Pella,#71,6,5,2,,,,4,7,6,,,
Masters Indian Wells,10/03/2017,1er tour,Pierre-Hugues Herbert,#67,Thomaz Bellucci,#76,7,6,6,,,,6,7,3,,,
Masters Indian Wells,09/03/2017,1er tour,Fernando Verdasco,#40,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Steve Johnson,#44,,,,,,,,,,,,,,
Masters Indian Wells,10/03/2017,1er tour,Kevin Anderson,#15,Federico Gaio,#10000,6,6,,,,,1,4,,,,
Masters Indian Wells,10/03/2017,1er tour,St�phane Robert,#276,Dudi Sela,#75,6,6,,,,,4,4,,,,
Masters Indian Wells,09/03/2017,1er tour,Roger Federer,#2,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Nick Kyrgios,#20,,,,,,,,,,,,,,
Masters Indian Wells,10/03/2017,1er tour,Marius Copil,#86,Horacio Zeballos,#65,7,6,4,,,,6,7,6,,,
Masters Indian Wells,11/03/2017,1er tour,Julien Benneteau,#94,Facundo Bagnis,#110,7,4,2,,,,5,6,6,,,
Masters Indian Wells,09/03/2017,1er tour,Alexander Zverev,#4,,,,,,,,,,,,,,
Masters Indian Wells,09/03/2017,1er tour,Juan Mart�n del Potro,#24,,,,,,,,,,,,,,
Masters Indian Wells,10/03/2017,1er tour,Federico Delbonis,#66,Andrey Kuznetsov,#87,6,6,,,,,3,4,,,,
Masters Indian Wells,10/03/2017,1er tour,Kyle Edmund,#45,Gast�o Elias,#147,6,6,,,,,1,3,,,,
Masters Indian Wells,09/03/2017,1er tour,Novak Djokovic,#6,,,,,,,,,,,,,,
Masters Indian Wells,12/03/2017,2e tour,Andy Murray,#3,Vasek Pospisil,#81,4,6,,,,,6,7,,,,
Masters Indian Wells,11/03/2017,2e tour,Du�an Lajovic,#80,Feliciano L�pez,#35,6,4,7,,,,2,6,6,,,
Masters Indian Wells,11/03/2017,2e tour,Pablo Carre�o,#10,Peter Gojowczyk,#95,7,6,,,,,5,2,,,,
Masters Indian Wells,11/03/2017,2e tour,Adrian Mannarino,#31,Roberto Bautista,#13,5,2,,,,,7,6,,,,
Masters Indian Wells,11/03/2017,2e tour,David Goffin,#12,Karen Khachanov,#32,6,3,6,,,,4,6,3,,,
Masters Indian Wells,11/03/2017,2e tour,Damir D�umhur,#55,Albert Ramos,#25,4,7,5,,,,6,5,7,,,
Masters Indian Wells,11/03/2017,2e tour,Pablo Cuevas,#33,Martin Kli�an,#143,7,7,,,,,6,6,,,,
Masters Indian Wells,11/03/2017,2e tour,Fabio Fognini,#29,Jo-Wilfried Tsonga,#18,7,3,6,,,,6,6,4,,,
Masters Indian Wells,11/03/2017,2e tour,Stan Wawrinka,#8,Paolo Lorenzi,#38,6,6,,,,,3,4,,,,
Masters Indian Wells,11/03/2017,2e tour,Alexandr Dolgopolov,#52,Philipp Kohlschreiber,#34,7,1,,,,A,6,1,,,,
Masters Indian Wells,11/03/2017,2e tour,Ivo Karlovic,#48,Yoshihito Nishioka,#124,4,3,,,,,6,6,,,,
Masters Indian Wells,11/03/2017,2e tour,Bjorn Fratangelo,#118,Tom� Berdych,#19,6,4,,,,,7,6,,,,
Masters Indian Wells,11/03/2017,2e tour,Ga�l Monfils,#36,Darian King,#159,3,6,6,,,,6,0,1,,,
Masters Indian Wells,11/03/2017,2e tour,Mikhail Kukushkin,#78,John Isner,#17,6,6,,,,,7,7,,,,
Masters Indian Wells,11/03/2017,2e tour,Mischa Zverev,#27,Jo�o Sousa,#57,6,6,,,,,4,3,,,,
Masters Indian Wells,11/03/2017,2e tour,J�r�my Chardy,#83,Dominic Thiem,#7,2,4,,,,,6,6,,,,
Masters Indian Wells,12/03/2017,2e tour,Marin Cilic,#5,Taylor Fritz,#93,6,5,4,,,,4,7,6,,,
Masters Indian Wells,12/03/2017,2e tour,Malek Jaziri,#74,Marcel Granollers,#135,7,6,,,,,5,3,,,,
Masters Indian Wells,13/03/2017,2e tour,Jack Sock,#21,Henri Laaksonen,#113,6,0,6,,,,3,6,4,,,
Masters Indian Wells,12/03/2017,2e tour,Mikhail Youzhny,#112,Grigor Dimitrov,#9,4,0,,,,,6,6,,,,
Masters Indian Wells,12/03/2017,2e tour,Lucas Pouille,#22,Jan-Lennard Struff,#54,6,6,,,,,3,2,,,,
Masters Indian Wells,12/03/2017,2e tour,Donald Young,#60,Sam Querrey,#16,6,3,6,,,,3,6,3,,,
Masters Indian Wells,12/03/2017,2e tour,Gilles Muller,#23,Jir� Vesel�,#59,7,6,,,,,6,1,,,,
Masters Indian Wells,12/03/2017,2e tour,Daniel Evans,#106,Kei Nishikori,#14,3,4,,,,,6,6,,,,
Masters Indian Wells,12/03/2017,2e tour,Rafael Nadal,#1,Guido Pella,#71,6,6,,,,,3,2,,,,
Masters Indian Wells,12/03/2017,2e tour,Pierre-Hugues Herbert,#67,Fernando Verdasco,#40,6,1,,,,,7,6,,,,
Masters Indian Wells,12/03/2017,2e tour,Steve Johnson,#44,Kevin Anderson,#15,6,3,7,,,,4,6,6,,,
Masters Indian Wells,13/03/2017,2e tour,St�phane Robert,#276,Roger Federer,#2,2,1,,,,,6,6,,,,
Masters Indian Wells,12/03/2017,2e tour,Nick Kyrgios,#20,Horacio Zeballos,#65,6,6,,,,,3,4,,,,
Masters Indian Wells,12/03/2017,2e tour,Facundo Bagnis,#110,Alexander Zverev,#4,6,3,,,,,7,6,,,,
Masters Indian Wells,12/03/2017,2e tour,Juan Mart�n del Potro,#24,Federico Delbonis,#66,7,6,,,,,6,3,,,,
Masters Indian Wells,12/03/2017,2e tour,Kyle Edmund,#45,Novak Djokovic,#6,4,6,,,,,6,7,,,,
Masters Indian Wells,13/03/2017,3e tour,Vasek Pospisil,#81,Du�an Lajovic,#80,7,3,5,,,,6,6,7,,,
Masters Indian Wells,13/03/2017,3e tour,Pablo Carre�o,#10,Roberto Bautista,#13,,,,,,,,,,,,A
Masters Indian Wells,13/03/2017,3e tour,David Goffin,#12,Albert Ramos,#25,7,6,,,,,6,4,,,,
Masters Indian Wells,14/03/2017,3e tour,Pablo Cuevas,#33,Fabio Fognini,#29,6,6,,,,,1,4,,,,
Masters Indian Wells,13/03/2017,3e tour,Stan Wawrinka,#8,Philipp Kohlschreiber,#34,7,6,,,,,5,3,,,,
Masters Indian Wells,13/03/2017,3e tour,Yoshihito Nishioka,#124,Tom� Berdych,#19,1,7,6,,,,6,6,4,,,
Masters Indian Wells,14/03/2017,3e tour,Ga�l Monfils,#36,John Isner,#17,6,6,,,,,2,4,,,,
Masters Indian Wells,13/03/2017,3e tour,Mischa Zverev,#27,Dominic Thiem,#7,1,4,,,,,6,6,,,,
Masters Indian Wells,14/03/2017,3e tour,Taylor Fritz,#93,Malek Jaziri,#74,4,6,3,,,,6,3,6,,,
Masters Indian Wells,14/03/2017,3e tour,Jack Sock,#21,Grigor Dimitrov,#9,3,6,7,,,,6,3,6,,,
Masters Indian Wells,14/03/2017,3e tour,Lucas Pouille,#22,Donald Young,#60,4,6,3,,,,6,1,6,,,
Masters Indian Wells,14/03/2017,3e tour,Gilles Muller,#23,Kei Nishikori,#14,2,2,,,,,6,6,,,,
Masters Indian Wells,14/03/2017,3e tour,Rafael Nadal,#1,Fernando Verdasco,#40,6,7,,,,,3,5,,,,
Masters Indian Wells,14/03/2017,3e tour,Steve Johnson,#44,Roger Federer,#2,6,6,,,,,7,7,,,,
Masters Indian Wells,14/03/2017,3e tour,Nick Kyrgios,#20,Alexander Zverev,#4,6,6,,,,,3,4,,,,
Masters Indian Wells,15/03/2017,3e tour,Juan Mart�n del Potro,#24,Novak Djokovic,#6,5,6,1,,,,7,4,6,,,
Masters Indian Wells,15/03/2017,4e tour,Du�an Lajovic,#80,Pablo Carre�o,#10,4,6,,,,,6,7,,,,
Masters Indian Wells,15/03/2017,4e tour,David Goffin,#12,Pablo Cuevas,#33,3,6,3,,,,6,3,6,,,
Masters Indian Wells,16/03/2017,4e tour,Stan Wawrinka,#8,Yoshihito Nishioka,#124,3,6,7,,,,6,3,6,,,
Masters Indian Wells,16/03/2017,4e tour,Ga�l Monfils,#36,Dominic Thiem,#7,3,2,,,,,6,6,,,,
Masters Indian Wells,15/03/2017,4e tour,Malek Jaziri,#74,Jack Sock,#21,6,6,5,,,,4,7,7,,,
Masters Indian Wells,15/03/2017,4e tour,Donald Young,#60,Kei Nishikori,#14,2,4,,,,,6,6,,,,
Masters Indian Wells,16/03/2017,4e tour,Rafael Nadal,#1,Roger Federer,#2,2,3,,,,,6,6,,,,
Masters Indian Wells,15/03/2017,4e tour,Nick Kyrgios,#20,Novak Djokovic,#6,6,7,,,,,4,6,,,,
Masters Indian Wells,16/03/2017,Quart de finale,Pablo Carre�o,#10,Pablo Cuevas,#33,6,3,7,,,,1,6,6,,,
Masters Indian Wells,17/03/2017,Quart de finale,Stan Wawrinka,#8,Dominic Thiem,#7,6,4,7,,,,4,6,6,,,
Masters Indian Wells,17/03/2017,Quart de finale,Jack Sock,#21,Kei Nishikori,#14,6,2,6,,,,3,6,2,,,
Masters Indian Wells,17/03/2017,Quart de finale,Roger Federer,#2,Nick Kyrgios,#20,,,,,,,,,,,,A
Masters Indian Wells,18/03/2017,Demi-finale,Pablo Carre�o,#10,Stan Wawrinka,#8,3,2,,,,,6,6,,,,
Masters Indian Wells,18/03/2017,Demi-finale,Jack Sock,#21,Roger Federer,#2,1,6,,,,,6,7,,,,
Masters Indian Wells,19/03/2017,Finale,Stan Wawrinka,#8,Roger Federer,#2,4,5,,,,,6,7,,,,
Masters Miami,22/03/2017,1er tour,Stan Wawrinka,#8,,,,,,,,,,,,,,
Masters Miami,23/03/2017,1er tour,Gast�o Elias,#147,Horacio Zeballos,#65,7,2,5,,,,6,6,7,,,
Masters Miami,24/03/2017,1er tour,Alexandr Dolgopolov,#52,Malek Jaziri,#74,6,0,,,,A,7,0,,,,
Masters Miami,22/03/2017,1er tour,Feliciano L�pez,#35,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,John Isner,#17,,,,,,,,,,,,,,
Masters Miami,24/03/2017,1er tour,Thomaz Bellucci,#76,St�phane Robert,#276,7,6,,,,,6,2,,,,
Masters Miami,23/03/2017,1er tour,Casper Ruud,#139,Yen-Hsun Lu,#61,2,1,,,,,6,6,,,,
Masters Miami,22/03/2017,1er tour,Alexander Zverev,#4,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Nick Kyrgios,#20,,,,,,,,,,,,,,
Masters Miami,23/03/2017,1er tour,Damir D�umhur,#55,Hyeon Chung,#46,3,6,7,,,,6,1,6,,,
Masters Miami,23/03/2017,1er tour,Denis Istomin,#82,Andrey Kuznetsov,#87,4,6,,,,,6,7,,,,
Masters Miami,22/03/2017,1er tour,Ivo Karlovic,#48,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,David Ferrer,#26,,,,,,,,,,,,,,
Masters Miami,23/03/2017,1er tour,Karen Khachanov,#32,Diego Schwartzman,#28,4,6,6,,,,6,3,7,,,
Masters Miami,23/03/2017,1er tour,Darian King,#159,Luk� Lacko,#117,7,6,,,,,6,4,,,,
Masters Miami,22/03/2017,1er tour,David Goffin,#12,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Roger Federer,#2,,,,,,,,,,,,,,
Masters Miami,23/03/2017,1er tour,Frances Tiafoe,#72,Konstantin Kravchuk,#166,7,5,6,,,,5,7,1,,,
Masters Miami,23/03/2017,1er tour,Robin Haase,#39,Mikael Ymer,#10000,7,7,,,,,5,6,,,,
Masters Miami,22/03/2017,1er tour,Juan Mart�n del Potro,#24,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Sam Querrey,#16,,,,,,,,,,,,,,
Masters Miami,23/03/2017,1er tour,Nikoloz Basilashvili,#64,Tommy Robredo,#150,6,4,2,,,,3,6,6,,,
Masters Miami,23/03/2017,1er tour,Mikhail Youzhny,#112,Mikhail Kukushkin,#78,4,1,,,,,6,6,,,,
Masters Miami,22/03/2017,1er tour,Roberto Bautista,#13,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Tom� Berdych,#19,,,,,,,,,,,,,,
Masters Miami,23/03/2017,1er tour,Andrey Rublev,#37,Florian Mayer,#63,6,6,,,,,1,1,,,,
Masters Miami,23/03/2017,1er tour,Radu Albot,#108,Andreas Seppi,#85,4,4,,,,,6,6,,,,
Masters Miami,22/03/2017,1er tour,Gilles Muller,#23,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Paolo Lorenzi,#38,,,,,,,,,,,,,,
Masters Miami,23/03/2017,1er tour,Adrian Mannarino,#31,Benjamin Becker,#266,7,6,,,,,6,3,,,,
Masters Miami,23/03/2017,1er tour,Marcel Granollers,#135,Borna Coric,#56,6,6,3,,,,7,4,6,,,
Masters Miami,22/03/2017,1er tour,Dominic Thiem,#7,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Rafael Nadal,#1,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Christian Harrison,#264,Dudi Sela,#75,1,1,,,,,6,6,,,,
Masters Miami,23/03/2017,1er tour,Adam Pavl�sek,#192,Taylor Fritz,#93,2,3,,,,,6,6,,,,
Masters Miami,22/03/2017,1er tour,Philipp Kohlschreiber,#34,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Steve Johnson,#44,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Michael Mmoh,#142,Nicolas Mahut,#107,3,2,,,,,6,6,,,,
Masters Miami,22/03/2017,1er tour,Guido Pella,#71,Tim Smyczek,#189,3,6,7,,,,6,4,6,,,
Masters Miami,22/03/2017,1er tour,Grigor Dimitrov,#9,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Jack Sock,#21,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Yoshihito Nishioka,#124,Jordan Thompson,#69,1,6,6,,,,6,4,3,,,
Masters Miami,22/03/2017,1er tour,Jir� Vesel�,#59,Tommy Haas,#247,6,6,7,,,,7,3,5,,,
Masters Miami,22/03/2017,1er tour,Albert Ramos,#25,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Mischa Zverev,#27,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Jared Donaldson,#58,Kyle Edmund,#45,2,7,6,,,,6,6,2,,,
Masters Miami,22/03/2017,1er tour,Viktor Troicki,#47,Thiago Monteiro,#114,5,6,6,,,,7,3,1,,,
Masters Miami,22/03/2017,1er tour,Milos Raonic,#11,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Marin Cilic,#5,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,J�r�my Chardy,#83,Facundo Bagnis,#110,6,6,,,,,2,2,,,,
Masters Miami,22/03/2017,1er tour,Fabio Fognini,#29,Ryan Harrison,#50,6,7,,,,,4,5,,,,
Masters Miami,22/03/2017,1er tour,Jo�o Sousa,#57,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Pablo Cuevas,#33,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Martin Kli�an,#143,Beno�t Paire,#41,6,3,,,,,7,6,,,,
Masters Miami,22/03/2017,1er tour,Donald Young,#60,Dustin Brown,#123,6,1,6,,,,3,6,2,,,
Masters Miami,22/03/2017,1er tour,Lucas Pouille,#22,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Pablo Carre�o,#10,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Juan M�naco,#10000,Federico Delbonis,#66,5,6,,,,,7,7,,,,
Masters Miami,22/03/2017,1er tour,Alja� Bedene,#49,Jan-Lennard Struff,#54,5,0,,,,A,7,4,,,,
Masters Miami,22/03/2017,1er tour,Gilles Simon,#43,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Fernando Verdasco,#40,,,,,,,,,,,,,,
Masters Miami,22/03/2017,1er tour,Ernesto Escobedo,#89,Daniel Evans,#106,7,0,6,,,,5,6,3,,,
Masters Miami,22/03/2017,1er tour,Kevin Anderson,#15,Du�an Lajovic,#80,6,7,,,,,2,5,,,,
Masters Miami,22/03/2017,1er tour,Kei Nishikori,#14,,,,,,,,,,,,,,
Masters Miami,25/03/2017,2e tour,Stan Wawrinka,#8,Horacio Zeballos,#65,6,6,,,,,3,4,,,,
Masters Miami,25/03/2017,2e tour,Malek Jaziri,#74,Feliciano L�pez,#35,6,4,6,,,,3,6,3,,,
Masters Miami,25/03/2017,2e tour,John Isner,#17,Thomaz Bellucci,#76,7,7,,,,,5,6,,,,
